date,kathas,venue_and_time,district,state,country,artists,organiser,updated_by,source_file
11-03-11,Tripple Thayampaka,"Keezhillam Mahadevar Temple, 7.30PM",Ernakulam,Kerala,India,"Padmasree Mattanoor Sankaran Kutty, Mattanoor Sreekanth, Mattannoor Sreeraj",94471 53971,"Prasad, Keezhillam",archive2011-1q.asp
10-03-11,Santhana Gopalam,Varkala,Kollam,Kerala,India,"Kala. Kesavan Namboothiri, Kalanilayam Gopi, etc",,Balu,archive2011-1q.asp
10-03-11,KachaDevayani,"Kalkulam Sankaranarayana swami temple,Thattarkonam Kollam-Kudra Rd10pm",Kollam dist,Kerala,India,"ETTUMANOOR P. KANNAN as KACHAN, Devayani - Kalamandalam VIJAYAKUMAR, Shukran - Devayani - Kalamandalam VIJAYAKUMAR Shukran - Mayyanadu Kesavan Namboothiri and others Kalkulam Sankaranarayana swami tem",Mayyanad Rajeevan,V.N,archive2011-1q.asp
10-03-11,"Nala charitham Onnam Divasam, Duryodhana Vadham (Keli-6.30 p.m., Purappadu& Melapadam 7.30p.m.)","Annamanada Mahadeva Temple, Annamanada, 10 p.m.",Thrissur,Kerala,India,"S/s.Padmasree Kal.Gopi-Nalan,Kot.Kesavan-Hamsam,Kot.Unnikrishnan-Naradan,Kot.Chandrasekhara Warier-Duryodhanan,Kot.Devadas-Dussasanan,Kot.Rajmohan-Krishnan,Kot.Vasudevan-Panchali,Kot.Haridas-Roudra Bh","Kshethropadesaka Samithi,Annamanada Mahadeva Templ","Biju Anand, North Paravur",archive2011-1q.asp
09-03-11,"Seethaswayamvaram, Kiratham","Trippakkudam Mahadeva Temple , Vechoor",Alappuzha,Kerala,India,"Parasuraman - Kala Ramakrishnan , Sreeraman - Thiruvizha Jayakumar, Dhasaradhan - Kala Radhakrishnan, Seetha - Kalakshethra Sreenandhini, Lakshmanan - Kalakshethra Gopikrishnan, Arjunan - Varanadu San",Thrippakudam Devasam,Krishnan,archive2011-1q.asp
09-03-11,"Kirmeeravadham Upto Pathralabdhi, Utharaswayamvaram Up to Thrigarthavattom, Kiratham","Keezhillam Mahadevar Temple, Between Perumbavoor & Muvattupuzha M.C.Road 9.30 PM",Ernakulam,Kerala,India,"Dharmaputhrar:Padmasree Kala.Gopi, Panchali:Kala.Shanmughan, Sreekrishnan: Kala.Sreekumar, Dhowmyan:Kala.Vinod. Duryodhanan: Kott.Chandrasekhara Varriar,Bhanumathi:Kala.Vijayakumar, Thrigarthan:Kala.R",94471 53971,"Prasad, Keezhillam",archive2011-1q.asp
09-03-11,Utharaaswayamvaram and kiratham,"Ettumanoor Mahadeva Temple, Ettumanoor",Kottayam,Kerala,India,Kottackal troup presnets,Ettumanoorappan Kathakali Aaswadaka Sanghom,V.Madhu kumar,archive2011-1q.asp
08-03-11,"Nalacharitham I, Keechakavadhom","Ettumanoor Mahadeva temple, Ettumanoor",Kottayam,Kerala,India,Kala. Gopi as Nalan and Kottakal Chandrasekhara warriar as Keechakan Members of Kottakal troup performing on the stage,Ettumanoorappan Kathakali Aaswadaka sanghom,V.Madhu kumar,archive2011-1q.asp
08-03-11,Duryodanavadham,PULIMATHU,TRIVANDRUM,Kerala,India,Margi troupe along with Ettumanoor P. KANNAN on special invitation,,VN,archive2011-1q.asp
08-03-11,"Kuchelavritham,Narakasuravadham(Ninam)",Chavara Mukundapuram Kshethram 9p.m,Kollam,Kerala,India,"Padmabhooshan Madavoor,Nelliyode,Kal.Ramachandran unnithan,Kal.Krishnaprasad.Pattu-Kal.Surendran,Kalanilayam Haridas.Chenda-Kuroor",,"suresh.v,kollam",archive2011-1q.asp
08-03-11,Duryodhana Vadham,Kayamkulam,Kollam,Kerala,India,Krishna: Kala. Kesavan Namboothiri,,Balu,archive2011-1q.asp
08-03-11,Nalacheritham 3,Varkala,Kollam,Kerala,India,"Kottakkal Chandrashekara Warrier, etc, Chenda: Kala. Raman Namboothiri, Maddalam: Kala. Venukuttan",,Balu,archive2011-1q.asp
07-03-11,kuchela vritham,"padinjarekkara perumpallikavu devi kshethram ,vaikom 7 Pm",kottayam,Kerala,India,"Kuchelan-kala:radhakrishnan,Sreekrishnan-Pallipuram sunil,rukmini-kalabhavanam gireesh, Music-FACT jayaprasad, kala:rajesh babu, chenda-kala:ashokan,maddalam-kala:vineeth",,Sunil Narayanan,archive2011-1q.asp
07-03-11,"Rugmangadacharitham, Kalyanasaugandhikam, Kiratham",Thiruvegappura Mahakshetram,Palakkad,Kerala,India,"Rugmangadan- Kala. Gopi, Bheeman- Kott.Chandrasekhara Variar, Hanuman- Nelliyod Vasudevan Namboothiri and the artists of PSV Natyasangham Kottakkal","Kshetra Seva Samiti. Mob: 9846183939, 9447963705",Raman Bhattathirippad,archive2011-1q.asp
07-03-11,Kiratham,Panavally,Alleppey,Kerala,India,"Kala. Rajashekaran, RLV Radhakrishnan, etc",,Balu,archive2011-1q.asp
07-03-11,"Kalyanasaugandhikam, Baalivijayam","Ettumanoor Mahadeva temple, Ettumanoor, 9.00 pm",Kottayam,Kerala,India,"Kala. Hyderali smaaraka puraskaaram 2011 presenting to Shri. Kalani. Rajeevan, young and talanted musician followed by kathakali. Aattom - Kala. rama.Unnithan, Ettr. Kannan,Kala.sreekumar,Mathur etc. ",Ettumanoorappan Kathakali Aaswadaka sanghom,V.Madhu kumar,archive2011-1q.asp
06-03-11,UTTARASWAYAMVARAM,"GAYATHRI KALYANAMANDAPAM ,TALI ,KOZHIKODE",KOZHICODE,Kerala,India,"SADANAM KRISHNAN KUTTY,HARIKUMAR,MANIKANDAN,KRISHNADAS,SRINATHAN,SURESH VISHNUPRASAD,KRISHNAPRASAD,GIRISH,KALANILAYAM BALAKRISHNAN ETC; MUSIC;KALA;NARAYANAN NAMBISAN,SADANAM HARIKUMAR,SHYAMALAN,KRISHN",THODAYAM KATHAKALI YOGAM,6/2 changed to 6/3,archive2011-1q.asp
06-03-11,Rugmineeswayamvaram,"Mudavandoor Devi Temple, Chennithala, Near Mavelikara. Time: 19:30 Hrs",Alappuzha,Kerala,India,"Sri. Kalamandalam Krishnaprsad (Brahmanan), Kalamandalam Shanmukhan (Krishnan), Madhu Varanasi (Rugmini) Sri. Kalamandalam Jayaprakash, Kalamandalam Krishna kumar(Vocal) Sri, Kalamandalam Sreekanth va",.,C.Ambujakshan Nair,archive2011-1q.asp
06-03-11,"Karna Shabhatham, Duryodana Vadham",Umayanallor Kudiyiruthuvayal(NH47-Pattarumukku) 9PM,Kollam,Kerala,India,"Karnan - Kala. Balasubramaniyam, Duryodanan - Ettumanoor Kannan, Dushasanan - Thalavady Aravindan, Duryodanan - Madavoor, Dushasanan - Unnithan, Roudra Bheman- Thonnakkal, Pattu - Pathiyoor, Kala. Vin",Parthasarathy - 9447430726,"suresh.v,kollam",archive2011-1q.asp
05-03-11,"Nalacharitham Randam divasam,Dakshayagam","Thrikkadavur Mahadevakshethram,Kollam.9p.m",Kollam,Kerala,India,"Sadanam Krishnankutty-Nalan,Kal.Ramachandran-Damayanthi,Kal.Ramachandran Unnithan-Kali&Kattalan,Kal.Krishnaprasad-Pushkaran,Kal.Hari.R.Nair-Dwaparan&Veerabhadran,Kal.Rajiv,Kal.Prasanth,Kal.Anilkumar,P",Rajan-9847553314,"suresh.v,kollam",archive2011-1q.asp
04-03-11,Nizhal Kuttu,Cherthala,Ernakulam,Kerala,India,"Sadanam Krishnankutty, Kala. Sreekumar, Oyoor Ramachandran, RLV Gopi, Pattu: Kalanilayam Unnikrishnan, Kalanilayam Rajeev, Chenda: Kala. Raman Namboothiri, Kottakkal Prasad, Maddalam: Kala. Shankara W",,Balu,archive2011-1q.asp
04-03-11,Nizhalkuthu,"Varanattu Devi kshethram,Cherthala. 6.30P.M",Alappuzha,Kerala,India,"Kal.Sreekumar-Duryodanan,Sadanam Krishnankutty-Malayan,Kal.Ramachandran-Malayathi,Rlv Gopi-Mandravadi.Pattu-Kalanilayam Unnikrishnan,Kalanilayam Rajiv Namboothiri.Chenda-Kal.Raman Namboothiri,Maddalam",,"suresh.v,kollam",archive2011-1q.asp
04-03-11,Jugalbandhi,"Kollam Puthiyakav Devikshethram,Near Railway station.6.30p.m",Kollam,Kerala,India,"Kottakkal Madhu,Nedumpully Rammohan,Trichy Ganesan,Sadanam Ramakrishnan,Kal.Hariharan",,"suresh.v,kollam",archive2011-1q.asp
04-03-11,Nizhalkuthu,Varanadu Devi kshethram,Alappuzha,Kerala,India,"Dhuruyodhanan - Kala Sreekumar, Malayan - Sadhananm Krishnan kutty, Malayathi - Oyoor Ramachandran, Mandravadhi - R.L.V. Gopi, Parikarmi - Varanadu Sanalkumar, Manikandan - RLV Pramod, Pattu - Kalanil",Varanadu Temple,Krishnan,archive2011-1q.asp
03-03-11,Nalacharitham moonam divasam,"Varanattu Devi kshethram,Cherthala. 6.30P.M(story starts Directly)",Alappuzha,Kerala,India,"Kal.Sreekumar-Veluthanalan,Nelliyode-Karkodakan,Padmasree Kal.Gopi-BHahukan, Rithuparnan-Kalanilayam Rajasekhara panickar,Fact Padmanabhan-Sudevan.Pattu-Kottackal Madhu,Kalanilayam Rajiv namboothiri,C",,"suresh.v,kollam",archive2011-1q.asp
02-03-11,"Dakshayagam ( including dadheechi , nandikeshwaran)","Vaikom mahadeva kshethram, 9pm",kottayam,Kerala,India,"Rlv gopi,pallippuram sunil,rlv raghu, kala:sudheesh,kala:sreejith etc","dakshina moorthi kalakshethram, vaikom",Sunil Narayanan,archive2011-1q.asp
02-03-11,"Nala charitham Nalam Divasam, Seetha Swayamvaram, Kiratham","Emoor Bhagavathi Temple, Kallekulangara. 10.00 p.m.",Palakkad,Kerala,India,"Vesham-S/Sri.-Kot.Chandrasekhara Warrier,Kesava Kundalayar, Vasudeva Kundalayar,Devadas, Haridasan,Sudheer, Muraleedharan,Rajmohan,A.Unnikrishnan,Hareeswaran,Harikumar,C.M.Unnikrishnan, Sunilkumar,Man",Emoor Bhagavathi Temple Ulsava Committee,"Biju Anand, North Paravur",archive2011-1q.asp
02-03-11,HarishchandraCharitam,KANGAZHA MAHADEVA TEMPLE,KOTTAYAM,Kerala,India,"KALAMANDALAM RAMAKRISHNAN (vishwamitran), SRI ETTUMANOOR P. KANNAN (HARISHCHANDRAN) ETC","HARI, TIRUVALLA (9495204203)",VN,archive2011-1q.asp
02-03-11,"Nalacharitham 1, Kiraatham","Kottarakkara Temple, 09:30 PM",,Kerala,India,"Nalan - Kalanilayam Gopi, Hamsam - Kalanilyam Raghavan, Kattalan - Kalanilayam Gopinathan, Arjjunan - Kalanilayam Anil Kumar, Naaradan, Sivan - Vinod Warrier",Kottarakkara Siva Rathri Aghosha Committee,Vinod Warrier,archive2011-1q.asp
01-03-11,DAKSHAYAGAM,"ANJAL, AGASTIYAKODE",,Kerala,India,,,VN,archive2011-1q.asp
01-03-11,DAKSHAYAGAM,"ANJAL, AGASTIYAKODE",KOLLAM,Kerala,India,Ettumanoor P. KANNAN as DAKSHAN & other artists,Mayyanad Rajeevan,VN,archive2011-1q.asp
01-03-11,Kapidvajacaritham,Sreekrishnapuram- 7pm,Palakad,Kerala,India,"Arjunan-Kala.Kuttikrishnan,Draupadi-Kalluvazhi Vasu,Hanuman-Kala.Manoj Chenta-Sadanam Ramakrishnan",Nedumpilly Rammohan,Radha Madhavan,archive2011-1q.asp
01-03-11,"Dhuruyodhanavadham, Kiratham","Thannirmukkam Temple, Chethala",Alappuzha,Kerala,India,"Dhuruyodhanan - R.L.V Gopi, Sreekrishnan - Kala Radhakrishnan, Arjunan - Kala Radhakrishnan, Kattalan - Thiruvizha Jayakumar, Kattalasthree - Kalanilayam Bijoy, Sivan - RLV Sunil Pallipuram Pattu - Ko",Thannirmukkam Temple,Krishnan,archive2011-1q.asp
28-02-11,"keechakavadham, Kiratham",Ayamkudy Mahadeva Temple,Kottayam,Kerala,India,"Keechakan-Kala. Sreekumar, Sairandhri-Champakkara Vijayan, Kattalan-Kala.Prasanth. Vocal-Kalanil.Unnikrishnan, Kala.Babu, Rajesh Babu. Chenda-Kala.Balasundaran, Maddalam-Vineeth",,Gireesh,archive2011-1q.asp
28-02-11,"Karna Shapadham, Duryodhana Vadham","Emoor Bhagavathi Temple, Kallekulangara. 10.00 p.m.",Palakkad,Kerala,India,"Vesham-S/Sri.-Kot.Chandrasekhara Warrier,Kesava Kundalayar, Vasudeva Kundalayar,Devadas, Haridasan,Sudheer, Muraleedharan,Rajmohan,A.Unnikrishnan,Hareeswaran,Harikumar,C.M.Unnikrishnan, Sunilkumar,Man",Emoor Bhagavathi Temple Ulsava Committee,"Biju Anand, North Paravur",archive2011-1q.asp
27-02-11,"Arjuna Vishada Vrittam, Balivadham","Emoor Bhagavathi Temple, Kallekulangara. 10.00 p.m.",Palakkad,Kerala,India,"Vesham-S/Sri.-Kot.Chandrasekhara Warrier,Kesava Kundalayar, Vasudeva Kundalayar,Devadas, Haridasan,Sudheer, Muraleedharan,Rajmohan,A.Unnikrishnan,Hareeswaran,Harikumar,C.M.Unnikrishnan, Sunilkumar,Man",Emoor Bhagavathi Temple Ulsava Committee,"Biju Anand, North Paravur",archive2011-1q.asp
27-02-11,Santhanagopalam,"Chendamangalam Paliyam Puthiya Thrikkovu Temple, North Paravur, 7.30 p.m.",Ernakulam,Kerala,India,Will be updated later...,Chendamangalam Kathakali Asvadaka Samithi,"Biju Anand, North Paravur",archive2011-1q.asp
27-02-11,Mannanum Mannathiyum,"Sreerangam Auditorium,Kottayam 4P.M",Kottayam,Kerala,India,"Kal.Ramachandran Unnithan,Kal.Oyoor Ramachandran,Kuroor,Kal.Sudheesh etc.",Kaliyarangu 9446432850,"suresh.v,kollam",archive2011-1q.asp
27-02-11,,Ettumanoor Mahadeva Temple - 9.00 pm.,Kottayam,Kerala,India,Full night kathakali by PSV Naatyasanghom - details will updated soon.,Utsavam,V.Madhu kumar,archive2011-1q.asp
27-02-11,,Ettumanoor Mahadeva Temple - 9.00 pm.,Kottayam,Kerala,India,Full night kathakali by PSV Naatyasanghom - details will updated soon.,Utsavam,V.Madhu kumar,archive2011-1q.asp
26-02-11,,Ettumanoor Mahadeva Temple - 9.00 pm,Kottayam,Kerala,India,"Kala. Hyderali Memorial Kathakali Puraskaaram 2011 presenting to renowned Maddalam Artist Shri. Kottkal Radhakrishnan by Ettumanoor Kathakali Aaswadajasanghom, followed by full night Kathakali by PSV ",Utsavam,V.Madhukumar,archive2011-1q.asp
26-02-11,Kuchela vritham,"changampuzha park, edappalli",Eranakulam,Kerala,India,"Kuchelan-kala:M.P.S namboothiri, krishnan-kala:mukundan,kuchela pathni-kalani:karunakaran,rukmini-F.A.C.T biju bhaskar..Pttu-kalani:unnikirshnan,kalani:hari,chenda:varanasii narayanan namboothiri,madd",edappalli kathaklai aswadaka sadassu,Sunil Narayanan,archive2011-1q.asp
26-02-11,"NALACHARITHAM ONNAM DIVASAM, BALIVADHAM","PULIYANOOR MAHADEVA KSHETHRAM, Puliyannoor ,Pala",KOTTAYAM,Kerala,India,"Sadanam krishnan kutti, Nelliyod, Ettumanoor P. Kannan as RAVANAN, Hari R Nair. Singers : kalanilayam rajeev, nedumpalli rammohan, Kalamandalam Raman Namboothiri etc",Kalamandalam Raman Namboothiri - 9447182287,VN,archive2011-1q.asp
26-02-11,Dakshayagam,Perumkurussy Siva Temple,Palakkad,Kerala,India,"Ka Kuttykrishnan, Kn Mohana varier, Dinesh Eravimangalam Vocal: Ka Mohanakrishnan, Vellinezhi Achuthan kutty . . .",Temple Committe,dr Vellinezhi Achuthan Kutty,archive2011-1q.asp
26-02-11,"Nalacharitham -1, Bali vadaham","puliyanoor mahadeva kshethram, puliyannoor ,pala",kottayam,Kerala,India,"Sadanam krishnan kutti, nelliyod, harir nair, kalanilayam rajeev, nedumpalli rammohan etc",,Sunil Narayanan,archive2011-1q.asp
26-02-11,Narakasura Vatham -(Ninanjodukoodi),"Zamorins High School ,Tali, 6 pm",Calicut,Kerala,India,"Nakrathundi/Ninam:Ramachandran Unnithan,Lalith:Kala.Suchindran,Jayanthan/Indran:Kala Bajiyo,Narakasuran:Kala.Soman,Narakasurapathni:Kala.Vaishakh. Vocal:Kala.Harish,Kala.Vinod,Sada.Jyotish Babu Chenda","Navarasam,Calicut 8891799964,9349907792",Renuka Verma,archive2011-1q.asp
25-02-11,NIZHALKUTHU,THURAYILKUNNU,KARUNAGAPALLY,Kerala,India,Ettumanoor P Kannan as DURYODHANAN and other artists,Dr. Kannan - 9539968051,VN,archive2011-1q.asp
25-02-11,Kacha-Devayani,"vayaloor mahadeva kshethram, kodakara, thrissur 8.30 pm",thrissur,Kerala,India,"sadanam krishnan kutty, nelliyod , kala:babu namboothiri, kalanilayam rajeevan, nedumballi rammohan etc",,Sunil Narayanan,archive2011-1q.asp
25-02-11,Nalacharitham III & Duryodhanavadham,Ettumanoor mahadeva temple,Kottayam,Kerala,India,"Aattom : Sadanam Krishnankutty,Mathoor,FACT Mohanan,Ettumanoor Kannan,Kudmaloor Muralikrishnan etc.. Paattu: Kotta. PD Namboothiri,Kala. Rajendran,Kalani.Rajeevan etc, Kottu: Kuroor Vasudevan Nambooth",Ettumanoor Kathakali Aaswaadakasanghom,V.Madhu kumar,archive2011-1q.asp
25-02-11,THORANAYUDDHAM,"Kalanilayam Hall, 6pm",Thrissur,Kerala,India,"Hanumaan:Kln.Balakrishnan,Lankaalakshmi:Klm.Chinosh Balan,Lankaasree:Supriya Sreekumar,Kinkaranmaar:Klm.Arun Ramesh,Klm.Sooraj,Raavanan:Klm.Krishnakumar, Mandodari:Supriya Sreekumar,Prahasthan:Klm.Chi","Kathakali Club,Irinjalakuda 9249 800700","M.K.Aniyan, Irinjalakuda",archive2011-1q.asp
24-02-11,NALACHARITHAM ONNAM DIVASAM,"ANJAL, AGASTIYAKODE",KOLLAM,Kerala,India,NALAN - ETTUMANOOR P. KANNAN,DR. P.VENUGOPAL. (9446967139),VN,archive2011-1q.asp
24-02-11,"Nalacharitham (Onnam Divasam), Hamsavum, Dhamayandhi","Karthiyayini Devikshethram Uttupura, Cherthala",Alappuzha,Kerala,India,"Hamsam - R.L.V. Gopi, Dhamayandhi - Varanadu Sanal Kumar, Thozhi - Kala Radhakrishnan, Pattu - Kala Gopalakrishnan, Chenda - Kala Sreekanth, Madhalam - Kala Haridhas",Pallipuram Gopalanair Asan Smaraka samithi,Krishnan,archive2011-1q.asp
24-02-11,"Seethaswayamvaram, Nizhalkuthu",Vaikam Sree Maha Deva Temple,Kottayam,Kerala,India,"Parasuraman - Kala Ramakrishnan, Sreeraman - Kala Prasanth,Dhasaradhan - FACT Biju basker, Dhuruyodhanan - Kala Sreekumar, Malayan - RLV Raghu, Malayathi - Kala Ganesh, Mandhravadhi - R.L.V Gopi, Pari",Vaikam Devasom,Krishnan,archive2011-1q.asp
24-02-11,"Seetha swaymawaram, nizhalkuth",vaikom mahadeva kshethram,kottayam,Kerala,India,"Parsashuraman-kala:ramakrishnan,SreeRaman-kala:prashanth, Duryodhanan-Kala:sreekumar,Thrigarthan:kal:bhagyanath, malayan:rlv raghu, malayathi:kala:ganesh Pattu:kala:babu namboothiri,kal:sudheesh,Melam",,Sunil Narayanan,archive2011-1q.asp
24-02-11,Santhanagopalam,"Kazhakootam, Thiruvananthapuram",Thiruvananthapuram,Kerala,India,Kala. Kesavan Namboodiri- Brahmanan,Kalanilayam Srinivasan,Jay,archive2011-1q.asp
23-02-11,,Pallasana Meenkulathi Bhagavathy Temple,,Kerala,India,"Kottakkal (Chandrasekhara Varrier,Keshavan Kundlayar, Vasudevan Kundlayar, Haridasan, Devdas, Sudheer, RajuMohan, Unnikrishnan, Hareeshwaran, Muralikrishnan, Harikumar) Chenda : Kottakkal (Prasad, Vij",,Balu,archive2011-1q.asp
20-02-11,Lecture Demonstration (10 a.m) followed by Poothanamoksham Kathakali performance & Cholliyattom - 7 to 10 pm,"Queenstown CC Auditorium, 365 Commonwealth Avenue",Singapore,,SINGAPORE,LECTURE DEMONSTRATION BY SRI. ETTUMANOOR P. KANNAN at 10 a.m Evening 7p.m-10 p.m - Performance - Poothanamoksham by Kalamandalam Sucheendran followed by CHOLLIYATTOM by Sri. ETTUMANOOR P. KANNAN VOCAL,"MUDRA CULTURAL SOCIETY,SINGAPORE.TEL-0016581397235",VN,archive2011-1q.asp
20-02-11,"Nalacheritham, Bali Vadham","Purandara Bhavana, Sangeetha Sabha, 8th Main Road HAL II, stage, Bangalore",Bangalore,Karnataka,India,"Nala: Kala. Gopi, Damayanthi: Margi Vijayakumar, Bali: Kala. Ramachandran Unnithan, Sugreeva: Kala. Hari R. Nair, Rama: Kala. Shanmugan, Thara: Margi Vijayakumar, Angadan: Kala. Arun, Pattu: Pathiyoor",,Balu,archive2011-1q.asp
19-02-11,Amparishacharitham,Mallapally Thirumalida Mahadeva Temple 7.30PM,Pathanamthitta,Kerala,India,"Kala. Kesavan Namboodiri - Durvasavu; Kala Bhagyanathan- Ambareeshan; Avatharanam : Parthasaradhy Kathakali Yogam, Aranmula PH 9847049886",Thirumalida temple,Jay,archive2011-1q.asp
19-02-11,"Bana Yudham (Usha Chithra Lekha), Utthara Swayamvaram",Ernakulam,Ernakulam,Kerala,India,"Sadanam Krishnankutty, RLV Radhakrishnan, Nelliyod Vasudevan Namboothiri, Pattu: Kala. Gopalakrishnan, Palanad Divakaran, Chenda: Kuroor Vasudevan Namboothiri, Maddalam: Kala. Narayanan Nair",,Balu,archive2011-1q.asp
19-02-11,Lecture Demonstration on Kathakali (10 a.m) followed by Performance (Hamsam & Damayanthi) - 7 to 10 pm,"TRCC Studio, Republic Polytechnic, 9 Woodlands Avenue 9, SINGAPORE",,,SINGAPORE,10 a.m LECTURE DEMONSTRATION BY SRI. ETTUMANOOR P. KANNAN. 7p.m-10 p.m- Performance - Hamsam & Damayanthi from Nalacharitham Onnam Divasam by Ettumanoor P. Kannan and Kalamandalam Sucheendran VOCAL - ,"MUDRA CULTURAL SOCIETY,SINGAPORE.TEL-0016581397235",VN,archive2011-1q.asp
19-02-11,Nalacharitham Onnam Divasam (Only the part involving Hamsam & Damayanthi),"TRCC Studio, Republic Polytechnic, 7.00 PM",Woodlands,,Singapore,"Ettumanoor Kannan ,Kala. Sucheendranathan,Kala.KrishnaDas,Margi Retnakaran, Kalani. Rajeevan This program also showcase selected themes and perform those in Cholliyattam style",Mudra Cultural Society (+65 98520578),Vikar,archive2011-1q.asp
18-02-11,Kalyana Saugandhikam,Ernakulam,Ernakulam,Kerala,India,"Sadanam Naripatta Naryanan Namboothiri, Kala. Balasubramanian, Pattu: Kala. N.N. Kollathapally, Kala. Sudheesh, Chenda: Kala. Raman Namboothiri, Maddalam: Kala. Prakash",,Balu,archive2011-1q.asp
17-02-11,Subhadraharanam,"TDM HALL, Ernakulam",Ernakulam,Kerala,India,"Kala. Gopi, Kala. Mukundan, Kala. Hari Narayanan, Kala. Arun, Pattu: Kala. Madambi Subramanian Namboothiri, Sadanam Shivadas, Chenda: Kala. Unnikrishnan, Maddalam: Kala. Narayanan Nair",,Balu,archive2011-1q.asp
17-02-11,"Nala charidham randam divasam,Duryodhanavadham","Sasthamkotta Sree Dharma Sastha Temple,9.30pm",Kollam,Kerala,India,"Sri.Nelliyodu vasudevan nambuthiri,Kala balasubramanyan,Arkanur Gopalakrishnan,Kala Ramachandran,Kala Ravikumar,Kala Rajiv,Kala Hari R Nair,Kala Prasanth,Kala Anilkumar,Madhu varanasi,Mukundapuram Har","Sreekrishna Vilasam Kadhakali Yogam,Poruvazhy",R.Sreeram-9349955772,archive2011-1q.asp
17-02-11,KIRATHAM,"Thechikav Ayyappa temple,Chentrappinni,TCR dt",THRISSUR,Kerala,India,"Peesappilly Rajeevan.Nedumpally Ram mohan, Sadanam Jyothish Babu ..,",Prathishta dina utsavam-3 rd day,PCR VARMA,archive2011-1q.asp
16-02-11,"Kirmiravadham, Sitaswayamvaram, Dakshayagam","Guruvayur, Melpattur auditorium, 9.30 PM",,Kerala,India,"Padmashrî Kalamandalam GOpi, Kalamandalam Troupe",,Chakori,archive2011-1q.asp
16-02-11,Kirmiravadham + +,"Guruvayur, Melpattur auditorium",,Kerala,India,Padmashrî Kalamandalam Gopi,,Chakori,archive2011-1q.asp
16-02-11,"Kalyanasowgandhikam,Kiratham",Uliyakkovil Bhagavathy Kshethram(4k.m frm kollam rly station)11.30P.M,Kollam,Kerala,India,"Padmabhooshan Madavoor,Sadanam Krishnankutty,Kal.Ramachandran Unnithan,Kal.Ramachandran,Pathiyoor,etc",,"suresh.v,kollam",archive2011-1q.asp
16-02-11,Kuchella Vrittam,Sri Vallabha Kshetram Thiruvalla 05:00 am,Pattanamthitta,Kerala,India,Sri Vallabha troupe,,Jaya Parithamma,archive2011-1q.asp
15-02-11,Kiratham,Sri Vallabha Kshetram Thiruvalla 03:00 am,Pattanamthitta,Kerala,India,Sri Vallabha troupe,,Jaya Parithamma,archive2011-1q.asp
15-02-11,DAKSHAYAGAM-Kanninakkanandam muthal-Dadheeji ulpade,"Vadayar Elamkavu temple,Vaikom 7PM",Kottayam,Kerala,India,"Kala Sreekumar,Kala Soman,Kala Radhakrishnan etc,Kala Babu Namboothiri,Kala Hareesh,Kala Vinod Kottakkal Prasad,Kala Omanakuttan",Kshethropadesaka samithi,V.P.N. Namboothiri,archive2011-1q.asp
15-02-11,Lavanasuravadham,"Kottamkulangara Temple, Alappuzha",Alappuzha,Kerala,India,"Seetha - Varanadu Sanal Kumar, Kusan - Kalakshethra Agninandha, Lavan - Kalakshethra Sreeja Soman, Sathrugnan - Kalakshethra Suchitra Suresh, Hanuman - R.L.v. Gopi pattu - Kala Balachandran, Chenda - ","Kerala Kalakshethra , Amballoor",Krishnan,archive2011-1q.asp
14-02-11,"Nalacharitham nalam Divasam, Kiratham","Meenkulathi Temple, Pallassana",Palakkad,Kerala,India,"PSV Nattya sangam, Kottakkal",Pazhayakavu Devaswam,Sreekumar,archive2011-1q.asp
14-02-11,Santhana Gopalam,Sri Vallabha Kshetram Thiruvalla 01:00 am,Pattanamthitta,Kerala,India,Sri Vallabha troupe,,Jaya Parithamma,archive2011-1q.asp
14-02-11,"THOTAYAM , PURAPPAATU , NALACHARITHAM MOONNAAMDIVASAM","Sri Bellikunath Bhagavathi Kavu,East Bellikoth,Kanjangad 7:30pm",Kasargod,Kerala,India,"THOTAYAM:Klm.Arun Ramesh,Klm.Aadithyan.PURAPPAATU:Klm.Sucheendranathan,Klm. Chinosh Balan.Nalan:Klm.Manojkumar,Karkotakan:Klm.Arun Ramesh,Baahukan: Ettumanoor P.Kannan,Rithuparnan:Klm.Chinosh Balan,Je",Ambala Committee 9249 800700,"M.K.Aniyan, Irinjalakuda",archive2011-1q.asp
14-02-11,Nalacharitham Munnamdivasam,"Sri Bellikunath Bhagavathi Kavu,East Bellikoth at 7:30",Kasargod,Kerala,India,Nalan - Kala Manoj:Kargodakan-Kala Arun Ramesh:Bahukan -Ettumanoor Kannan; Sudevan-Peeshappili Rajeevan;Damayanthi-Kala Sucheendran Pattu - Kala Hareesh & Kala Vinod &Kala Ajesh Chenda - Kala Nandakum,Ampala Committee,Jayarajan Pulikkodan,archive2011-1q.asp
